pc,bank/page,opcode,mnemonic,access_type,effective_address,address_class,subsystem,minimal_os_required,risk,width,bitmask,value_source,x_base/y_base,routine_label,interrupt_context,callers,engine_state_seen,notes,confidence
0x74DF,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STD L3FEA,W,0x3FEA,ASIC_3FXX,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D=0xDFFF,,L74D3,mainline/unknown,0x740F,,ASIC fuel/scheduler command candidate B,high
0x752E,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BRCLR L004F,#$10,L7535",R,0x004F,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x10,bit test 0x10,,L74D3,IRQ/DRP/ref interrupt,0x740F,RUN,"BR IF NOT b4, RUN FUEL",high
0x7562,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BRCLR 0,X,#$04,L7579",R,0x400C,ROM_TABLE,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x04,bit test 0x04,X=0x400C,L74D3,IRQ/DRP/ref interrupt,0x740F,CRANK,"BR IF NOT b2, CRANK FUEL ALL INJ'S EACH DRP | indexed_resolved",high
0x7566,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDD L02CF,R,0x02CF,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,,L74D3,IRQ/DRP/ref interrupt,0x740F,CRANK,BPW,high
0x756C,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STD L024C,W,0x024C,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,,L74D3,IRQ/DRP/ref interrupt,0x740F,CRANK,SYNC BPW,high
0x7581,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STD L024C,W,0x024C,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,,L74D3,IRQ/DRP/ref interrupt,0x740F,CRANK,SYNC BPW,high
0x7587,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,ADDB L0256,R,0x0256,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,ADDB,,L74D3,IRQ/DRP/ref interrupt,0x740F,CRANK,BPW BIAS (Msec),high
0x7591,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STD L0250,W,0x0250,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D=0x7FFF,,L74D3,IRQ/DRP/ref interrupt,0x740F,CRANK,BPW,high
0x75A2,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BSET L0053,#$20",RMW,0x0053,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x20,set 0x20,,L74D3,IRQ/DRP/ref interrupt,0x740F,CRANK,"SET b5, (A) INJECTORS FIRED AT 1st DRP",high
0x75A7,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BRCLR L0053,#$20,L75CB",R,0x0053,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x20,bit test 0x20,,L74D3,IRQ/DRP/ref interrupt,0x740F,CRANK,"BR IF NOT b5, (A) INJECTORS FIRED AT 1st DRP",high
0x75AF,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDAA L4960,R,0x4960,ROM_TABLE,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L74D3,IRQ/DRP/ref interrupt,0x740F,CRANK,"0 MULT, CRANK BPW FOR 2ND INJ ON",high
0x75BC,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STD L0250,W,0x0250,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D=0xFFFF,,L74D3,IRQ/DRP/ref interrupt,0x740F,CRANK,SAVE BPW,high
0x75D4,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDD L0250,R,0x0250,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,,L74D3,IRQ/DRP/ref interrupt,0x740F,CRANK,BPW,high
0x7604,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BCLR L0053,#$20",RMW,0x0053,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x20,clear 0x20,,L74D3,IRQ/DRP/ref interrupt,0x740F,CRANK,"CLR b5,(A) INJECTORS FIRED AT 1st DRP",high
0x7607,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDD L0250,R,0x0250,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,,L74D3,IRQ/DRP/ref interrupt,0x740F,CRANK,BPW,high
0x7612,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STD L0827,W,0x0827,EXT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,,L74D3,IRQ/DRP/ref interrupt,0x740F,CRANK,SAVE CURRENT TIMER FOR BPW,high
0x762A,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDD L024C,R,0x024C,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,,L762A,IRQ/DRP/ref interrupt,0x7576;0x7584,CRANK,SYNC BPW,high
0x76B5,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STD L0254,W,0x0254,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D=0xFFFF,,L7650,IRQ/DRP/ref interrupt,0x7532,,ASYNC BPW,high
0x76C4,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDD L0254,R,0x0254,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,,L7650,IRQ/DRP/ref interrupt,0x7532,,ASYNC BPW,high
0x76C7,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,CPD L492A,R,0x492A,ROM_TABLE,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,CPD,,L7650,IRQ/DRP/ref interrupt,0x7532,,ASYNC to SYNC IF BPW G.T. 500 usec,high
0x76E3,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDD L0254,R,0x0254,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,,L7650,IRQ/DRP/ref interrupt,0x7532,,ASYNC BPW,high
0x76E6,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,CPD L492A,R,0x492A,ROM_TABLE,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,CPD,,L7650,IRQ/DRP/ref interrupt,0x7532,,ASYNC to SYNC IF BPW G.T. 500 usec,high
0x7702,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDD L0254,R,0x0254,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,,L7650,IRQ/DRP/ref interrupt,0x7532,,ASYNC BPW,high
0x7705,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,ADDB L0256,R,0x0256,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,ADDB,,L7650,IRQ/DRP/ref interrupt,0x7532,,BPW BIAS (Msec),high
0x770F,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STD L0250,W,0x0250,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D=0x32767,,L7650,IRQ/DRP/ref interrupt,0x7532,,BPW,high
0x777B,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,CMPB L48DA,R,0x48DA,ROM_TABLE,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPB,,L7765,IRQ/DRP/ref interrupt,0x76D9,IDLE,2.3% TPS MAX IDLE FUEL TABLE,high
0x77AC,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDD L0254,R,0x0254,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,,L7765,IRQ/DRP/ref interrupt,0x76D9,,ASYNC BPW,high
0x77AF,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,CPD L492A,R,0x492A,ROM_TABLE,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,CPD,,L7765,IRQ/DRP/ref interrupt,0x76D9,,ASYNC to SYNC IF BPW G.T. 500 usec,high
0x788A,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDD L0250,R,0x0250,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,,L785A,TOC5/TIC4 interrupt,0x75D1;0x774C,,BPW,high
0x78A7,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDD L0250,R,0x0250,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,,L785A,TOC5/TIC4 interrupt,0x75D1;0x774C,,BPW,high
0x78EE,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDD L0250,R,0x0250,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,,L785A,TOC4 interrupt,0x75D1;0x774C,,BPW,high
0x790B,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDD L0250,R,0x0250,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,,L785A,TOC4 interrupt,0x75D1;0x774C,,BPW,high
0x7BB3,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRCLR L004F,#$10,L7BD9",R,0x004F,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x10,bit test 0x10,,L7BA7,mainline/unknown,0x79F2,RUN,"BR IF NOT b4, RUN FUEL",high
0x7D64,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,STD L024C,W,0x024C,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,,L7D4B,mainline/unknown,0x7A19,,SYNC BPW,high
0x7D7B,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BCLR L004F,#$10",RMW,0x004F,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x10,clear 0x10,,L7D4B,mainline/unknown,0x7A19,RUN,"CLR b4, RUN FUEL",high
0x7E4F,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRSET L004F,#$10,L7EA6",R,0x004F,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x10,bit test 0x10,,L7D4B,mainline/unknown,0x7A19,RUN|FUEL_CALC,"BR IF b4, RUN FUEL",high
0x7E83,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,STD L02CF,W,0x02CF,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,,L7D4B,mainline/unknown,0x7A19,FUEL_CALC,BPW,high
0x7E89,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRSET 0,X,#$04,L7E9A",R,0x400C,ROM_TABLE,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x04,bit test 0x04,X=0x400C,L7D4B,mainline/unknown,0x7A19,CRANK|FUEL_CALC,"BR IF b2, 1 = CRANK FUEL ALL INJ'S EACH DRP | indexed_resolved",high
0x7E9D,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDD L02CF,R,0x02CF,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,,L7D4B,mainline/unknown,0x7A19,FUEL_CALC,BPW,high
0x7F95,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,CMPA L48DA,R,0x48DA,ROM_TABLE,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,L7D4B,mainline/unknown,0x7A19,IDLE|FUEL_CALC,2.3% TPS MAX IDLE FUEL TABLE,high
0x7F9D,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,CMPA L48D8,R,0x48D8,ROM_TABLE,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,L7D4B,mainline/unknown,0x7A19,IDLE|FUEL_CALC,"2 MPH, MAX FOR IDLE FUEL TABLE",high
0x802F,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,STD L024E,W,0x024E,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D=0xFFFF,,L7D4B,mainline/unknown,0x7A19,FUEL_CALC,SYNC BPW,high
0x8043,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDD L024E,R,0x024E,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,,L7D4B,mainline/unknown,0x7A19,FUEL_CALC,SYNC BPW,high
0x8049,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,STD L024E,W,0x024E,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,,L7D4B,mainline/unknown,0x7A19,FUEL_CALC,SYNC BPW,high
0x80AE,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRCLR L0046,#$10,L80B5",R,0x0046,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x10,bit test 0x10,,L7D4B,mainline/unknown,0x7A19,FUEL_CALC,"BR IF NOT b4,  OVERSPEED FUEL SHUT OFF",high
0x80CF,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,CMPB L4966,R,0x4966,ROM_TABLE,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPB,,L7D4B,mainline/unknown,0x7A19,FUEL_CALC,1200 RPM FUEL ON,high
0x80D4,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAB L026A,R,0x026A,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L7D4B,mainline/unknown,0x7A19,FUEL_CALC,HI RPM Fuel C/O TIMER,high
0x80D7,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,CMPB L4965,R,0x4965,ROM_TABLE,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPB,,L7D4B,mainline/unknown,0x7A19,FUEL_CALC,"1.5 sec QUAL TIME, HI RPM Fuel C/O",high
0x80DD,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,STAB L026A,W,0x026A,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,B,,L7D4B,mainline/unknown,0x7A19,FUEL_CALC,HI RPM Fuel C/O TIMER,high
0x80E2,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BSET L0046,#$10",RMW,0x0046,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x10,set 0x10,,L7D4B,mainline/unknown,0x7A19,FUEL_CALC,"SET b4, OVERSPEED FUEL SHUT OFF",high
0x80E8,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,STD L024E,W,0x024E,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D=0x0000,,L7D4B,mainline/unknown,0x7A19,FUEL_CALC,SYNC BPW,high
0x80EF,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDD L024E,R,0x024E,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,,L80EE,mainline/unknown,0x8055,FUEL_CALC,SYNC BPW,high
0x80F8,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,STD L024E,W,0x024E,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D=0xFFFF,,L80EE,mainline/unknown,0x8055,FUEL_CALC,SYNC BPW,high
0x8102,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,STD L024E,W,0x024E,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D=0xFFFF,,L80FC,mainline/unknown,0x8235;0x82E2,FUEL_CALC,SYNC BPW,high
0x8106,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,CLR L026A,RMW,0x026A,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CLR,,L80FC,mainline/unknown,0x8235;0x82E2,FUEL_CALC,HI RPM Fuel C/O TIMER,high
0x8109,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BCLR L0046,#$10",RMW,0x0046,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x10,clear 0x10,,L80FC,mainline/unknown,0x8235;0x82E2,FUEL_CALC,"CLR b4,OVERSPEED FUEL SHUT OFF",high
0x810F,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRCLR L003E,#$01,L811B",R,0x003E,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x01,bit test 0x01,,L80FC,mainline/unknown,0x8235;0x82E2,DECEL|FUEL_CALC,"BR IF NOT b0, DECELL FUEL C/O TPS ACEL ENRICH",high
0x8113,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BCLR L003E,#$01",RMW,0x003E,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x01,clear 0x01,,L80FC,mainline/unknown,0x8235;0x82E2,DECEL|FUEL_CALC,"CLR b0, DECELL FUEL C/O TPS ACEL ENRICH",high
0x8116,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,ADDA L48C6,R,0x48C6,ROM_TABLE,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,ADDA,,L80FC,mainline/unknown,0x8235;0x82E2,DECEL|ACELL|FUEL_CALC,"2.0 msec BPW, Acell Enr PW IF DECEL",high
0x8146,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,ADDD L023A,R,0x023A,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,ADDD,,L80FC,mainline/unknown,0x8235;0x82E2,FUEL_CALC,ASYNC BPW,high
0x8149,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,STD L023A,W,0x023A,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,,L80FC,mainline/unknown,0x8235;0x82E2,FUEL_CALC,ASYNC BPW,high
0x8177,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,CMPA L4944,R,0x4944,ROM_TABLE,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,L80FC,mainline/unknown,0x8235;0x82E2,DECEL|FUEL_CALC,74c MIN TEMP FOR DECEL FUEL CUT OFF,high
0x8198,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRCLR L0046,#$08,L81FD",R,0x0046,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x08,bit test 0x08,,L80FC,mainline/unknown,0x8235;0x82E2,DECEL|FUEL_CALC,"BR IF NOT b3, DECEL FUEL C/O",high
0x819C,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BSET L003E,#$01",RMW,0x003E,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x01,set 0x01,,L80FC,mainline/unknown,0x8235;0x82E2,DECEL|ACELL|FUEL_CALC,"SET b0, DECELL FUEL C/O TPS ACELL ENRICH",high
0x81A7,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,CMPA L4945,R,0x4945,ROM_TABLE,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,L80FC,mainline/unknown,0x8235;0x82E2,DECEL|FUEL_CALC,DROP 100 RPM TO DISABLE DECEL FUEL CUT OFF,high
0x81B5,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,CMPA L4946,R,0x4946,ROM_TABLE,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,L80FC,mainline/unknown,0x8235;0x82E2,DECEL|FUEL_CALC,79.4 Kpa INCR TO DISABLE DECEL FUEL CUT OFF,high
0x81C7,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,CMPA L493D,R,0x493D,ROM_TABLE,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,L80FC,mainline/unknown,0x8235;0x82E2,DECEL|FUEL_CALC,24 KPa MAX FOR DECEL FUEL CUT OFF,high
